	title	category
405	Empresas de aplicativos terão que comprar crédito para operar em SP	nation
406	Pai que deixou filho de 13 anos dentro da cela de estuprador é preso no Piauí	nation
407	TCU julgará atuação de relator antes de analisar contas de Dilma	nation
408	Entidade ambiental critica declarações de secretário de Alckmin sobre água	nation
409	Procuradoria investiga 'roteiro de fuga' de empresário solto por Gilmar	nation
410	Incêndio de grande proporção atinge galpão em Guarulhos (SP)	nation
411	'Algumas CPIs só aparecem em eleição', diz Delcídio em audiência	nation
412	STF indica nomes para Temer escolher novo ministro do TSE	nation
413	Quadrilha usou imagens de drone para planejar mega-assalto no Paraguai	nation
414	Três anos depois, acidente com Campos tem impacto político em PE	nation
415	Erramos: Nos Estados, governadores raramente têm contas rejeitadas	nation
416	Palocci pede prisão domiciliar para delatar banco, empresas e Lula	nation
417	Mega-Sena acumula e deve pagar R$ 33 milhões na próxima terça	nation
418	Frederico Vasconcelos: Terrorismo e direito de defesa	nation
419	Apps de temperatura não se entendem e mostram até 4°C de diferença	nation
420	Em sessão que teve até briga, Conselho de Ética adia decisão sobre Cunha	nation
421	Apoiado por Dino, prefeito vence azarão em São Luís	nation
422	Documentos contrariam versão de Cunha para dinheiro na Suíça	nation
423	Congresso libera acesso a salários sem que interessado precise se identificar	nation
424	Possibilidades de FHC ser processado por dinheiro a ex são pequenas	nation
425	Auditoria apontou necessidade de reparos na barragem que caiu em MG	nation
426	Veja as mortes e missas publicadas neste domingo	nation
427	Sem guaritas, 'vigias dos trilhos' erguem barracos em linha da CPTM	nation
428	Coincidência levou Thomaz Alckmin a voo do acidente	nation
429	Ministros divergem, e julgamento de contas de Pimentel é suspenso no TSE	nation
430	Júri simulado absolve ré em caso de aborto fictício denunciado por médico	nation
431	Ministro volta a criticar projeto do PSDB que compromete Mais Médicos	nation
432	Para oposição, abalo de Cunha enfraquece PMDB oposicionista	nation
433	Governo faz mutirão contra a zika, e Dilma critica herança maldita	nation
434	Homem morre após ser atropelado em rodovia de SP e cair na serra do Mar	nation
435	Sartori quer reduzir valor de indenizações para aliviar crise do RS	nation
436	Casar, descasar, recasar: Veja ideias para o primeiro Carnaval após a separação	nation
437	Justiça manda soltar ex-executivo da Andrade Gutierrez	nation
438	Produtora de TV transforma campanha de Russomanno em show para as câmeras	nation
439	Ministro diz que não pode abrir mão de acordo com empresa	nation
440	Chuva perde força, e SP sai de estado de atenção para alagamentos	nation
441	Polícia truculenta afastou população, diz ex-secretário de Segurança do Rio	nation
442	Presidente Dilma realiza exames em São Paulo	nation
443	Em tentativa de aproximação, Dilma pede a PSB que mantenha vetos	nation
444	Ocupações em escolas encareceram eleições em SC e em Curitiba, diz Gilmar Mendes	nation
445	Impeachment, mesmo com direito de defesa, é golpe, diz Cardozo	nation
446	Viaduto da Nove de Julho tem circulação total de carros liberada	nation
447	Presidência nega que Dilma procure nome de fora do PT para Casa Civil	nation
448	'PT tem se tornado cada vez mais um partido igual aos outros', lamenta Lula	nation
449	Mortes: Órfã, virou guerreira sem nunca perder a doçura	nation
450	Prefeitura de São Paulo inicia cadastro de blocos para Carnaval de Rua 2017	nation
451	STF ocupou espaço vazio deixado pelo Congresso	nation
452	TSE aprova criação do Partido da Mulher Brasileira, 35ª legenda do país	nation
453	Vice-presidente do PSDB compara Doria a Haddad e Dilma: 'não tem estrutura para dirigir SP'	nation
454	Bancada evangélica racha após articulação de Feliciano por comissão	nation
455	Alalaô: Vila Madalena, na zona oeste de SP, tenta barrar blocos de rua	nation
456	Após operação, cracolândia está sem barracos, mas tráfico na rua é intenso	nation
457	Há desejo de dizer que todo mundo é corrupto, diz vice de Marina em 2010	nation
458	PGR denuncia Marconi Perillo, governador de Goiás, por corrupção	nation
459	FHC defende salvar empresas e punir culpados na Lava Jato	nation
460	Filho de deputado morto confirma que procurou Cunha após falar à Lava Jato	nation
461	Foco no mosquito é questionado após 30 anos de epidemias de dengue	nation
462	GPS vai ajudar Sabesp a localizar pontos de vazamentos	nation
463	Líder do PMDB diz que governo 'transforma as coisas em derrota'	nation
464	Membros do MBL, de discurso contra loteamento, ocupam cargos pelo país	nation
465	ESPM e Iaej lançam livro sobre jornalismo	nation
466	Congresso aprova projetos com custo extra de R$ 3,6 bi	nation
467	Investigado por montar 'curral eleitoral', tucano é reeleito em Belém	nation
468	Governo de Minas suspende atividade da Samarco em Mariana	nation
469	Juiz manda Bumlai voltar à prisão	nation
470	Mulheres se queixam de assédio no Uber e criam táticas de defesa	nation
471	Procuradoria denuncia Lula por suposto favorecimento à Odebrecht	nation
472	1° sorteio da Mega-Sena desta semana pode pagar prêmio de R$ 2,5 milhões	nation
473	Governo está tranquilo com ida de Cardozo a CPI, diz líder do governo	nation
474	Em praia de Ilhabela, energia solar agora cria 'luxos' como geladeira 24h	nation
475	No Ceará, Lula diz que 'estão com medo' de que ele volte à Presidência	nation
476	Grupos que pregam desbravar a cidade a pé ganham força em São Paulo	nation
477	Boatos de guerra civil, confisco de poupança e golpe inundam a internet	nation
478	'Lava Jato não vai parar', diz Cardozo sobre cortes no orçamento da PF	nation
479	'Quem fala o que quer ouve o que não quer', diz Freire sobre Raduan Nassar	nation
480	Dilma defende alteração na legislação sobre acordos de leniência	nation
481	Renan diz que não estende a mão para o governo ao apresentar propostas	nation
482	Folha promove debate com candidatos à presidência da OAB-SP	nation
483	Estações da linha 4-amarela do metrô de SP fecham neste domingo para obra	nation
484	'Já passei mal por falta de comida', diz aluno que ocupa sede de escola técnica	nation
485	Benefício para Doria deu prejuízo à Oi, afirmam investidores	nation
486	Presídio palco de matança em Roraima tem esgoto e valas a céu aberto	nation
487	Pimentel defende projeto que acelera concessão de licença para mineradoras	nation
488	Manifestantes gritam 'impeachment' em evento que recebe Dilma em MS	nation
489	Helicóptero da PM tem pane em SP e bloqueia faixas da marginal Pinheiros	nation
490	Veja os vídeos do depoimento de Antonio Palocci a Sergio Moro	nation
491	Economista Marcos Lisboa passa a assinar coluna aos domingos na Folha	nation
492	Clima entre apoiadores do governo em Brasília, SP e Rio já é de derrota	nation
493	Balão atinge rede elétrica e deixa imóveis sem luz em Pinheiros, em SP	nation
494	Guarda-roupa de servidores da gestão Doria ganha looks em amarelo e azul	nation
495	Declaração de novo secretário da Segurança de SP desagrada policiais	nation
496	Tucano vai presidir CPI da Merenda em SP; primeira sessão teve protesto	nation
497	Bombeiros tentam apagar incêndio em indústria na rodovia Dutra	nation
498	Jovem é baleado durante roubo próximo à praça do Pôr do Sol em SP	nation
499	Para esconder celular, Cabral usou doméstica como laranja, diz MPF	nation
500	Governo do RN construirá muro para separar facções em presídio de Alcaçuz	nation
501	Presidentes regionais do PMDB são envolvidos em casos de corrupção	nation
502	'Me sinto acuada', diz testemunha na Zelotes confrontada por advogados	nation
503	Escola do Recife repreende roupa curta dos pais, e modelo diz ser discriminada	nation
504	Procuradoria denuncia acusados de tortura na ditadura	nation
505	Rompimento de galeria bloqueia parte da rua Frei Caneca, no centro de SP	nation
506	'Shopping' de religiões, espaço no RS reúne templos e pirâmide de energia	nation
507	Mentor de maior furto a banco do país é baleado em tentativa de fuga no CE	nation
508	Executivo do Schahin fica em silêncio na CPI da Petrobras	nation
509	Justiça da BA adia julgamento de candidatos que pediram direito a cotas	nation
510	Interpol prende em Miami operadores do PMDB alvos da Lava Jato	nation
511	Imóvel de Darcy Ribeiro vira moradia de servidor do TJ-RJ	nation
512	Após 33 anos, senador Walter Pinheiro se desfilia do PT	nation
513	Apesar dos acenos, PMDB do Rio mantém distância de Temer	nation
514	Câmara aprova limite a transferências voluntárias em ano eleitoral	nation
515	'Queremos comandar o país a partir de 2018', diz Temer sobre PMDB	nation
516	Carro bate em poste na av. Jaguaré, em SP, e duas pessoas morrem	nation
517	'É natural que marginais tenham velocidade maior', afirma Alckmin	nation
518	Estudante é atropelada e morta por assaltantes em São Paulo	nation
519	'Governo Dilma se constituiu em cima de farsa de marketing', diz Ciro Gomes	nation
520	Entenda o calor e a secura neste final de inverno e veja como cuidar da saúde	nation
521	Protesto no RS tem músicas infantis e banho de lava jato no Pixuleko	nation
522	Operação da PF mira doleiros que movimentavam R$ 2,3 bi por ano	nation
523	Escritório panamenho no Brasil providenciava registros de offshores	nation
524	Alalaô: Chuva não espanta foliões do Bastardo na terça gorda	nation
525	Ministério Público denuncia militares por crimes na Guerrilha do Araguaia	nation
526	PMDB diz que decisão de Cunha é pessoal e que partido continua na base	nation
527	Delator da Lava Jato paulista cita propina para Gleisi e Paulo Bernardo	nation
528	Casos de microcefalia sobem para 404; outros 3.670 estão em investigação	nation
529	Ouvidor da PM vai pedir investigação de morte de menino de dez anos	nation
530	De olho na eleições, Doria 'instala' propaganda na porta da prefeitura	nation
531	Ministros dizem que cumpriram regras da FAB	nation
532	Ameaça de chuva em SP faz banhistas correrem de praias após raio matar 4	nation
533	Prefeitos cobram do Planalto medidas para aliviar caixa dos municípios	nation
534	Pacto com STF para barrar Lava Jato é 'delírio' de Jucá, diz Ayres Britto	nation
535	Sem rota segura por GPS e aplicativos, salão cria 'roteiro analógico'	nation
536	Thaís Nicoleti: Datação de acepções e variantes inova pesquisa etimológica	nation
537	Mortes: Um contador da história de Franca	nation
538	Cunha patrocina mudança que pode enterrar seu processo de cassação	nation
539	Alalaô: Graças a Deus não choveu, diz a rainha da Rosas Ellen Rocche	nation
540	Delação premiada não pode ser tratada como prova única, diz Fachin	nation
541	Vítima de estupro coletivo foi para o Piauí para fugir de abuso sexual no DF	nation
542	Infraestrutura e estabilidade são atrativos para estudar fora do Brasil	nation
543	Opinião: O problema da palavra 'gringo'	nation
544	Furto de cabos da linha 9-esmeralda da CPTM reduz velocidade dos trens	nation
545	Geddel diz que Temer não pediu explicações sobre defesa de anistia	nation
546	Maia admite adiar votação da cassação de Cunha se não houver quorum	nation
547	Classe média é ingrata e não será leal a outros governos, diz sociólogo	nation
548	Doria confirma tucano Bruno Covas como vice em disputa por São Paulo	nation
549	Batida entre dois trens deixa 69 pessoas feridas na Baixada Fluminense	nation
550	PM apreende 53 máquinas de jogos em bingo em bairro nobre de São Paulo	nation
551	Deputados anunciam coleta de apoio para afastamento de Cunha	nation
552	Falta de clareza em projeto de lei sobre aborto acirra polêmica; saiba mais	nation
553	Em defesa no petrolão, João Santana lembra caso de Duda Mendonça	nation
554	50% das mortes nas estradas de SP estão concentradas em 5% da malha	nation
555	Três suspeitos são baleados pela Polícia Militar; um morre	nation
556	Mega-Sena acumula e pode pagar prêmio de R$ 11 milhões no sábado	nation
557	Ministro do STF suspende liberação de depósitos judiciais ao governo de MG	nation
558	Ataque a choperia do Rio deixa dois mortos e quatro feridos	nation
559	Deputados pró-impeachment acusam Barroso de crime de responsabilidade	nation
560	Bandidos atacam unidades da polícia e queimam veículos em Florianópolis	nation
561	Metrô de SP deverá pagar R$ 10 mil a passageira por queda em estação	nation
562	Mortes: Um advogado de oratória forte e apaixonada	nation
563	Mortes: Adotou o Brasil sem deixar sua herança catalã	nation
564	Sob Cunha, Câmara vai discutir regulamentação da prostituição	nation
